data,dia_semana,turno,canal,pedidos,faturamento,ticket_medio,tempo_medio_atendimento_min,funcionarios_no_turno,avaliacao_media_cliente
2025-11-03,Segunda,Tarde,Salão,54,1761.48,32.62,6.44,7,4.7
2025-11-03,Segunda,Tarde,Drive-Thru,101,3301.69,32.69,4.66,7,4.5
2025-11-03,Segunda,Tarde,Delivery/App,31,948.29,30.59,11.54,7,4.4
2025-11-03,Segunda,Noite,Salão,48,1624.32,33.84,6.6,12,4.5
2025-11-03,Segunda,Noite,Drive-Thru,112,3187.52,28.46,2.84,12,4.6
2025-11-03,Segunda,Noite,Delivery/App,36,1256.76,34.91,11.09,12,4.7
2025-11-04,Terça,Manhã,Salão,28,628.6,22.45,6.4,4,4.5
2025-11-04,Terça,Manhã,Drive-Thru,51,1638.63,32.13,3.89,4,4.8
2025-11-04,Terça,Manhã,Delivery/App,13,477.75,36.75,10.69,4,4.7
2025-11-04,Terça,Tarde,Salão,42,1101.24,26.22,5.77,7,4.6
2025-11-04,Terça,Tarde,Drive-Thru,81,2899.8,35.8,3.79,7,4.5
2025-11-04,Terça,Tarde,Delivery/App,32,1398.72,43.71,11.54,7,4.5
2025-11-04,Terça,Noite,Salão,38,1189.4,31.3,6.24,10,4.6
2025-11-04,Terça,Noite,Drive-Thru,106,2970.12,28.02,3.25,10,4.7
2025-11-04,Terça,Noite,Delivery/App,36,1341.72,37.27,11.02,10,4.7
2025-11-05,Quarta,Manhã,Salão,21,499.59,23.79,5.84,6,4.6
2025-11-05,Quarta,Manhã,Drive-Thru,50,1688.5,33.77,2.69,6,4.9
2025-11-05,Quarta,Manhã,Delivery/App,12,461.16,38.43,11.08,6,4.5
2025-11-05,Quarta,Tarde,Salão,50,1456.0,29.12,5.88,6,4.4
2025-11-05,Quarta,Tarde,Drive-Thru,79,1970.26,24.94,3.54,6,4.4
2025-11-05,Quarta,Tarde,Delivery/App,35,1456.7,41.62,11.4,6,4.4
2025-11-05,Quarta,Noite,Salão,50,1540.5,30.81,6.45,12,4.7
2025-11-05,Quarta,Noite,Drive-Thru,102,2689.74,26.37,3.12,12,4.8
2025-11-05,Quarta,Noite,Delivery/App,34,1227.06,36.09,11.35,12,4.8
2025-11-06,Quinta,Manhã,Salão,29,805.91,27.79,5.73,6,4.3
2025-11-06,Quinta,Manhã,Drive-Thru,44,1239.48,28.17,2.33,6,4.6
2025-11-06,Quinta,Manhã,Delivery/App,13,425.49,32.73,9.42,6,4.5
2025-11-06,Quinta,Tarde,Salão,45,1219.05,27.09,5.33,8,4.7
2025-11-06,Quinta,Tarde,Drive-Thru,87,2451.66,28.18,3.72,8,4.5
2025-11-06,Quinta,Tarde,Delivery/App,41,1857.3,45.3,11.03,8,4.7
2025-11-06,Quinta,Noite,Salão,42,1111.32,26.46,5.85,11,4.6
2025-11-06,Quinta,Noite,Drive-Thru,111,3954.93,35.63,3.6,11,4.5
2025-11-06,Quinta,Noite,Delivery/App,40,1225.6,30.64,11.73,11,4.6
2025-11-07,Sexta,Manhã,Salão,37,1255.04,33.92,5.7,7,4.7
2025-11-07,Sexta,Manhã,Drive-Thru,46,1609.08,34.98,2.9,7,4.6
2025-11-07,Sexta,Manhã,Delivery/App,15,547.2,36.48,10.09,7,4.5
2025-11-07,Sexta,Tarde,Salão,62,1527.06,24.63,5.77,10,4.6
2025-11-07,Sexta,Tarde,Drive-Thru,142,4166.28,29.34,3.23,10,4.5
2025-11-07,Sexta,Tarde,Delivery/App,30,1259.4,41.98,10.39,10,4.7
2025-11-07,Sexta,Noite,Salão,55,1251.25,22.75,6.57,9,4.8
2025-11-07,Sexta,Noite,Drive-Thru,131,3491.15,26.65,3.36,9,4.9
2025-11-07,Sexta,Noite,Delivery/App,47,1731.01,36.83,11.0,9,5.0
2025-11-08,Sábado,Manhã,Salão,38,1042.34,27.43,5.96,7,4.5
2025-11-08,Sábado,Manhã,Drive-Thru,64,2130.56,33.29,2.97,7,4.7
2025-11-08,Sábado,Manhã,Delivery/App,15,507.45,33.83,9.99,7,4.8
2025-11-08,Sábado,Tarde,Salão,61,1550.62,25.42,5.53,12,4.3
2025-11-08,Sábado,Tarde,Drive-Thru,107,3242.1,30.3,3.44,12,5.0
2025-11-08,Sábado,Tarde,Delivery/App,34,1088.68,32.02,10.8,12,4.7
2025-11-08,Sábado,Noite,Salão,60,1613.4,26.89,7.67,10,4.4
2025-11-08,Sábado,Noite,Drive-Thru,131,4278.46,32.66,3.62,10,4.6
2025-11-08,Sábado,Noite,Delivery/App,46,1989.04,43.24,11.27,10,4.7
2025-11-09,Domingo,Manhã,Salão,33,879.12,26.64,4.9,8,4.8
2025-11-09,Domingo,Manhã,Drive-Thru,67,2170.13,32.39,2.82,8,4.2
2025-11-09,Domingo,Manhã,Delivery/App,16,522.08,32.63,9.96,8,4.6
2025-11-09,Domingo,Tarde,Salão,70,1892.1,27.03,5.54,10,4.9
2025-11-09,Domingo,Tarde,Drive-Thru,110,3609.1,32.81,3.3,10,4.5
2025-11-09,Domingo,Tarde,Delivery/App,54,2341.44,43.36,10.92,10,4.5
2025-11-09,Domingo,Noite,Salão,53,1490.89,28.13,5.57,10,4.9
2025-11-09,Domingo,Noite,Drive-Thru,179,4315.69,24.11,4.38,10,4.5
2025-11-09,Domingo,Noite,Delivery/App,46,1395.18,30.33,11.26,10,4.6
2025-11-10,Segunda,Manhã,Salão,28,732.48,26.16,6.06,6,4.5
2025-11-10,Segunda,Manhã,Drive-Thru,55,1539.45,27.99,2.12,6,4.9
2025-11-10,Segunda,Manhã,Delivery/App,10,319.2,31.92,10.17,6,4.7
2025-11-10,Segunda,Tarde,Salão,54,1347.3,24.95,4.8,10,4.7
2025-11-10,Segunda,Tarde,Drive-Thru,99,2667.06,26.94,2.85,10,4.4
2025-11-10,Segunda,Tarde,Delivery/App,29,1167.25,40.25,11.3,10,4.2
2025-11-10,Segunda,Noite,Salão,39,1031.55,26.45,6.24,8,5.0
2025-11-10,Segunda,Noite,Drive-Thru,107,3446.47,32.21,4.1,8,4.7
2025-11-10,Segunda,Noite,Delivery/App,39,1375.92,35.28,11.47,8,4.7
2025-11-11,Terça,Manhã,Salão,25,825.5,33.02,5.6,5,4.5
2025-11-11,Terça,Manhã,Drive-Thru,50,1725.5,34.51,3.58,5,4.3
2025-11-11,Terça,Manhã,Delivery/App,12,509.76,42.48,10.05,5,4.5
2025-11-11,Terça,Tarde,Salão,47,1046.69,22.27,5.58,8,4.7
2025-11-11,Terça,Tarde,Drive-Thru,84,2364.6,28.15,3.53,8,4.8
2025-11-11,Terça,Tarde,Delivery/App,28,925.4,33.05,11.07,8,4.8
2025-11-11,Terça,Noite,Salão,38,1010.8,26.6,5.56,12,4.8
2025-11-11,Terça,Noite,Drive-Thru,87,3125.91,35.93,3.01,12,4.6
2025-11-11,Terça,Noite,Delivery/App,41,1562.1,38.1,11.41,12,4.3
2025-11-12,Quarta,Manhã,Salão,34,1077.46,31.69,6.05,5,4.6
2025-11-12,Quarta,Manhã,Drive-Thru,49,1543.5,31.5,3.95,5,4.5
2025-11-12,Quarta,Manhã,Delivery/App,13,403.78,31.06,10.44,5,4.5
2025-11-12,Quarta,Tarde,Salão,62,1567.98,25.29,5.51,7,4.5
2025-11-12,Quarta,Tarde,Drive-Thru,95,2403.5,25.3,4.54,7,4.8
2025-11-12,Quarta,Tarde,Delivery/App,25,874.5,34.98,11.03,7,4.6
2025-11-12,Quarta,Noite,Salão,50,1161.5,23.23,5.6,9,4.5
2025-11-12,Quarta,Noite,Drive-Thru,108,2912.76,26.97,3.67,9,4.7
2025-11-12,Quarta,Noite,Delivery/App,42,1535.52,36.56,12.25,9,4.6
2025-11-13,Quinta,Manhã,Salão,31,874.2,28.2,5.66,6,4.9
2025-11-13,Quinta,Manhã,Drive-Thru,52,1263.6,24.3,3.63,6,4.6
2025-11-13,Quinta,Manhã,Delivery/App,12,537.84,44.82,10.05,6,4.5
2025-11-13,Quinta,Tarde,Salão,40,1112.4,27.81,5.51,10,4.4
2025-11-13,Quinta,Tarde,Drive-Thru,89,2862.24,32.16,3.32,10,4.9
2025-11-13,Quinta,Tarde,Delivery/App,32,1439.36,44.98,10.07,10,5.0
2025-11-13,Quinta,Noite,Salão,45,1470.6,32.68,6.07,10,5.0
2025-11-13,Quinta,Noite,Drive-Thru,122,3380.62,27.71,4.23,10,4.5
2025-11-13,Quinta,Noite,Delivery/App,31,1198.15,38.65,11.33,10,4.8
2025-11-14,Sexta,Manhã,Salão,35,849.45,24.27,6.41,6,4.6
2025-11-14,Sexta,Manhã,Drive-Thru,53,1295.85,24.45,3.4,6,4.4
2025-11-14,Sexta,Manhã,Delivery/App,17,603.33,35.49,10.13,6,4.6
2025-11-14,Sexta,Tarde,Salão,79,2016.08,25.52,5.81,10,4.5
2025-11-14,Sexta,Tarde,Drive-Thru,133,3987.34,29.98,3.56,10,4.7
2025-11-14,Sexta,Tarde,Delivery/App,43,1435.34,33.38,11.07,10,4.1
2025-11-14,Sexta,Noite,Salão,39,1294.02,33.18,7.12,8,4.4
2025-11-14,Sexta,Noite,Drive-Thru,127,4130.04,32.52,3.23,8,4.8
2025-11-14,Sexta,Noite,Delivery/App,50,2089.5,41.79,12.5,8,4.6
2025-11-15,Sábado,Manhã,Salão,30,802.2,26.74,6.06,6,4.7
2025-11-15,Sábado,Manhã,Drive-Thru,67,1861.93,27.79,3.62,6,4.3
2025-11-15,Sábado,Manhã,Delivery/App,17,701.25,41.25,10.27,6,4.7
2025-11-15,Sábado,Tarde,Salão,69,2052.75,29.75,5.77,9,4.4
2025-11-15,Sábado,Tarde,Drive-Thru,117,3356.73,28.69,3.6,9,4.4
2025-11-15,Sábado,Tarde,Delivery/App,38,1316.32,34.64,10.57,9,4.9
2025-11-15,Sábado,Noite,Salão,55,1463.55,26.61,5.3,13,4.9
2025-11-15,Sábado,Noite,Drive-Thru,149,4660.72,31.28,3.04,13,4.8
2025-11-15,Sábado,Noite,Delivery/App,44,1615.68,36.72,12.23,13,4.5
2025-11-16,Domingo,Manhã,Salão,40,1014.8,25.37,5.4,8,4.6
2025-11-16,Domingo,Manhã,Drive-Thru,72,1890.72,26.26,3.19,8,4.4
2025-11-16,Domingo,Manhã,Delivery/App,13,511.94,39.38,9.83,8,4.8
2025-11-16,Domingo,Tarde,Salão,62,1848.84,29.82,5.63,9,4.3
2025-11-16,Domingo,Tarde,Drive-Thru,127,3887.47,30.61,3.67,9,4.5
2025-11-16,Domingo,Tarde,Delivery/App,45,1527.3,33.94,10.79,9,4.4
2025-11-16,Domingo,Noite,Salão,65,1955.85,30.09,7.35,8,4.9
2025-11-16,Domingo,Noite,Drive-Thru,131,3538.31,27.01,3.9,8,4.4
2025-11-16,Domingo,Noite,Delivery/App,45,1735.65,38.57,12.36,8,4.6
2025-11-17,Segunda,Manhã,Salão,24,799.68,33.32,5.69,5,4.7
2025-11-17,Segunda,Manhã,Drive-Thru,50,1420.0,28.4,3.33,5,4.9
2025-11-17,Segunda,Manhã,Delivery/App,12,426.24,35.52,10.2,5,4.6
2025-11-17,Segunda,Tarde,Salão,49,1324.47,27.03,5.79,7,4.6
2025-11-17,Segunda,Tarde,Drive-Thru,111,3225.66,29.06,3.4,7,4.5
2025-11-17,Segunda,Tarde,Delivery/App,32,1027.84,32.12,11.31,7,4.8
2025-11-17,Segunda,Noite,Salão,50,1626.5,32.53,6.36,9,4.6
2025-11-17,Segunda,Noite,Drive-Thru,91,3031.21,33.31,2.73,9,4.6
2025-11-17,Segunda,Noite,Delivery/App,45,2070.0,46.0,11.27,9,4.4
2025-11-18,Terça,Manhã,Salão,26,585.26,22.51,6.49,5,4.9
2025-11-18,Terça,Manhã,Drive-Thru,51,1677.39,32.89,2.99,5,4.4
2025-11-18,Terça,Manhã,Delivery/App,10,458.5,45.85,10.73,5,4.4
2025-11-18,Terça,Tarde,Salão,50,1633.0,32.66,5.33,9,5.0
2025-11-18,Terça,Tarde,Drive-Thru,107,3182.18,29.74,2.8,9,4.7
2025-11-18,Terça,Tarde,Delivery/App,30,1171.8,39.06,10.75,9,4.4
2025-11-18,Terça,Noite,Salão,41,999.58,24.38,5.72,12,4.9
2025-11-18,Terça,Noite,Drive-Thru,105,2843.4,27.08,3.77,12,4.7
2025-11-18,Terça,Noite,Delivery/App,37,1565.47,42.31,11.23,12,4.7
2025-11-19,Quarta,Manhã,Salão,29,858.98,29.62,6.26,4,4.6
2025-11-19,Quarta,Manhã,Drive-Thru,51,1450.95,28.45,3.57,4,4.3
2025-11-19,Quarta,Manhã,Delivery/App,11,443.63,40.33,10.03,4,4.6
2025-11-19,Quarta,Tarde,Salão,52,1735.24,33.37,6.07,10,4.7
2025-11-19,Quarta,Tarde,Drive-Thru,84,2892.12,34.43,2.11,10,5.0
2025-11-19,Quarta,Tarde,Delivery/App,21,636.72,30.32,10.57,10,4.4
2025-11-19,Quarta,Noite,Salão,37,1011.58,27.34,6.11,10,4.6
2025-11-19,Quarta,Noite,Drive-Thru,74,2548.56,34.44,3.19,10,4.7
2025-11-19,Quarta,Noite,Delivery/App,37,1550.3,41.9,11.98,10,4.7
2025-11-20,Quinta,Manhã,Salão,24,654.24,27.26,5.7,5,4.5
2025-11-20,Quinta,Manhã,Drive-Thru,49,1193.15,24.35,3.1,5,4.4
2025-11-20,Quinta,Manhã,Delivery/App,13,586.56,45.12,10.22,5,4.6
2025-11-20,Quinta,Tarde,Salão,49,1279.39,26.11,6.0,7,4.6
2025-11-20,Quinta,Tarde,Drive-Thru,83,2659.32,32.04,2.56,7,4.6
2025-11-20,Quinta,Tarde,Delivery/App,28,884.8,31.6,10.8,7,4.6
2025-11-20,Quinta,Noite,Salão,44,1268.96,28.84,5.61,9,5.0
2025-11-20,Quinta,Noite,Drive-Thru,104,3105.44,29.86,3.32,9,4.7
2025-11-20,Quinta,Noite,Delivery/App,35,1176.35,33.61,11.27,9,4.7
2025-11-21,Sexta,Manhã,Salão,37,1144.41,30.93,5.71,6,4.7
2025-11-21,Sexta,Manhã,Drive-Thru,61,1955.05,32.05,3.92,6,4.9
2025-11-21,Sexta,Manhã,Delivery/App,17,675.75,39.75,10.18,6,4.5
2025-11-21,Sexta,Tarde,Salão,65,1795.3,27.62,5.87,8,4.8
2025-11-21,Sexta,Tarde,Drive-Thru,117,2846.61,24.33,3.68,8,4.4
2025-11-21,Sexta,Tarde,Delivery/App,35,1508.85,43.11,10.74,8,5.0
2025-11-21,Sexta,Noite,Salão,64,2128.64,33.26,6.73,10,4.6
2025-11-21,Sexta,Noite,Drive-Thru,126,4310.46,34.21,4.35,10,4.5
2025-11-21,Sexta,Noite,Delivery/App,54,1842.48,34.12,11.3,10,4.5
2025-11-22,Sábado,Manhã,Salão,27,700.92,25.96,5.82,5,4.3
2025-11-22,Sábado,Manhã,Drive-Thru,59,2031.37,34.43,4.04,5,4.2
2025-11-22,Sábado,Manhã,Delivery/App,14,643.58,45.97,10.96,5,4.5
2025-11-22,Sábado,Tarde,Salão,70,2184.7,31.21,5.78,9,5.0
2025-11-22,Sábado,Tarde,Drive-Thru,151,3924.49,25.99,3.74,9,4.2
2025-11-22,Sábado,Tarde,Delivery/App,36,1130.4,31.4,10.6,9,4.7
2025-11-22,Sábado,Noite,Salão,53,1195.15,22.55,6.36,10,4.3
2025-11-22,Sábado,Noite,Drive-Thru,153,5113.26,33.42,3.5,10,4.7
2025-11-22,Sábado,Noite,Delivery/App,56,1995.28,35.63,11.6,10,4.7
2025-11-23,Domingo,Manhã,Salão,30,835.8,27.86,5.66,6,4.8
2025-11-23,Domingo,Manhã,Drive-Thru,61,2022.76,33.16,3.39,6,4.7
2025-11-23,Domingo,Manhã,Delivery/App,22,962.94,43.77,11.33,6,4.4
2025-11-23,Domingo,Tarde,Salão,69,2047.23,29.67,6.38,7,4.5
2025-11-23,Domingo,Tarde,Drive-Thru,130,3426.8,26.36,3.8,7,4.1
2025-11-23,Domingo,Tarde,Delivery/App,46,1766.4,38.4,10.53,7,4.9
2025-11-23,Domingo,Noite,Salão,56,1759.52,31.42,6.36,12,4.7
2025-11-23,Domingo,Noite,Drive-Thru,145,4215.15,29.07,3.31,12,4.7
2025-11-23,Domingo,Noite,Delivery/App,47,1848.04,39.32,11.1,12,4.9
2025-11-24,Segunda,Manhã,Salão,21,694.68,33.08,5.47,5,4.7
2025-11-24,Segunda,Manhã,Drive-Thru,51,1633.53,32.03,3.84,5,4.6
2025-11-24,Segunda,Manhã,Delivery/App,14,524.44,37.46,9.84,5,4.8
2025-11-24,Segunda,Tarde,Salão,52,1144.52,22.01,5.84,8,4.3
2025-11-24,Segunda,Tarde,Drive-Thru,104,3435.12,33.03,3.38,8,4.1
2025-11-24,Segunda,Tarde,Delivery/App,36,1285.2,35.7,10.59,8,5.0
2025-11-24,Segunda,Noite,Salão,30,926.1,30.87,5.4,12,4.2
2025-11-24,Segunda,Noite,Drive-Thru,101,3209.78,31.78,3.12,12,4.9
2025-11-24,Segunda,Noite,Delivery/App,36,1567.8,43.55,11.58,12,4.4
2025-11-25,Terça,Manhã,Salão,26,831.48,31.98,5.95,5,4.8
2025-11-25,Terça,Manhã,Drive-Thru,39,1396.2,35.8,2.4,5,4.8
2025-11-25,Terça,Manhã,Delivery/App,9,318.42,35.38,9.85,5,4.3
2025-11-25,Terça,Tarde,Salão,54,1368.9,25.35,6.3,8,4.4
2025-11-25,Terça,Tarde,Drive-Thru,90,2600.1,28.89,3.25,8,5.0
2025-11-25,Terça,Tarde,Delivery/App,29,1041.39,35.91,11.0,8,4.6
2025-11-25,Terça,Noite,Salão,53,1273.06,24.02,6.85,8,4.6
2025-11-25,Terça,Noite,Drive-Thru,107,2641.83,24.69,3.78,8,4.7
2025-11-25,Terça,Noite,Delivery/App,38,1647.68,43.36,12.66,8,4.4
2025-11-26,Quarta,Manhã,Salão,26,694.72,26.72,6.14,5,4.6
2025-11-26,Quarta,Manhã,Drive-Thru,55,1470.15,26.73,2.63,5,5.0
2025-11-26,Quarta,Manhã,Delivery/App,12,536.28,44.69,10.84,5,4.4
2025-11-26,Quarta,Tarde,Salão,57,1605.12,28.16,5.73,6,4.3
2025-11-26,Quarta,Tarde,Drive-Thru,120,3849.6,32.08,4.0,6,4.5
2025-11-26,Quarta,Tarde,Delivery/App,28,1165.08,41.61,11.45,6,4.7
2025-11-26,Quarta,Noite,Salão,39,1079.52,27.68,5.46,12,4.9
2025-11-26,Quarta,Noite,Drive-Thru,107,3078.39,28.77,3.54,12,4.8
2025-11-26,Quarta,Noite,Delivery/App,36,1205.28,33.48,11.71,12,4.8
2025-11-27,Quinta,Manhã,Salão,28,919.24,32.83,6.68,4,4.6
2025-11-27,Quinta,Manhã,Drive-Thru,52,1268.28,24.39,4.12,4,4.2
2025-11-27,Quinta,Manhã,Delivery/App,9,290.79,32.31,10.4,4,4.2
2025-11-27,Quinta,Tarde,Salão,56,1477.28,26.38,5.98,8,4.9
2025-11-27,Quinta,Tarde,Drive-Thru,102,2634.66,25.83,4.07,8,4.5
2025-11-27,Quinta,Tarde,Delivery/App,31,1392.52,44.92,11.25,8,4.4
2025-11-27,Quinta,Noite,Salão,43,1129.61,26.27,5.72,9,4.6
2025-11-27,Quinta,Noite,Drive-Thru,102,2574.48,25.24,3.4,9,4.6
2025-11-27,Quinta,Noite,Delivery/App,33,1174.8,35.6,11.56,9,4.8
2025-11-28,Sexta,Manhã,Salão,41,947.1,23.1,5.75,5,4.6
2025-11-28,Sexta,Manhã,Drive-Thru,66,2306.04,34.94,3.35,5,4.4
2025-11-28,Sexta,Manhã,Delivery/App,17,749.36,44.08,9.91,5,4.4
2025-11-28,Sexta,Tarde,Salão,71,2000.07,28.17,5.83,10,4.4
2025-11-28,Sexta,Tarde,Drive-Thru,156,4382.04,28.09,2.78,10,4.6
2025-11-28,Sexta,Tarde,Delivery/App,30,1171.8,39.06,10.24,10,4.4
2025-11-28,Sexta,Noite,Salão,57,1383.96,24.28,6.46,9,4.6
2025-11-28,Sexta,Noite,Drive-Thru,154,4392.08,28.52,4.18,9,4.8
2025-11-28,Sexta,Noite,Delivery/App,41,1826.96,44.56,11.93,9,4.9
2025-11-29,Sábado,Manhã,Salão,37,895.77,24.21,6.79,6,4.4
2025-11-29,Sábado,Manhã,Drive-Thru,71,2034.15,28.65,3.44,6,5.0
2025-11-29,Sábado,Manhã,Delivery/App,16,504.16,31.51,10.04,6,4.5
2025-11-29,Sábado,Tarde,Salão,63,2080.89,33.03,6.59,9,4.6
2025-11-29,Sábado,Tarde,Drive-Thru,142,4465.9,31.45,3.31,9,4.3
2025-11-29,Sábado,Tarde,Delivery/App,39,1359.54,34.86,10.47,9,5.0
2025-11-29,Sábado,Noite,Salão,50,1663.0,33.26,6.77,10,4.8
2025-11-29,Sábado,Noite,Drive-Thru,144,4779.36,33.19,3.49,10,4.2
2025-11-29,Sábado,Noite,Delivery/App,47,1995.15,42.45,11.4,10,4.7
2025-11-30,Domingo,Manhã,Salão,38,875.52,23.04,5.9,6,4.4
2025-11-30,Domingo,Manhã,Drive-Thru,83,1998.64,24.08,3.35,6,4.6
2025-11-30,Domingo,Manhã,Delivery/App,19,609.71,32.09,10.76,6,4.7
2025-11-30,Domingo,Tarde,Salão,70,1712.9,24.47,6.52,9,4.4
2025-11-30,Domingo,Tarde,Drive-Thru,117,3575.52,30.56,3.83,9,4.3
2025-11-30,Domingo,Tarde,Delivery/App,39,1585.35,40.65,11.95,9,4.6
2025-11-30,Domingo,Noite,Salão,56,1561.84,27.89,6.04,10,4.6
2025-11-30,Domingo,Noite,Drive-Thru,134,4510.44,33.66,3.39,10,4.3
2025-11-30,Domingo,Noite,Delivery/App,51,2181.27,42.77,11.55,10,4.5
2025-12-01,Segunda,Manhã,Salão,30,1154.1,38.47,5.85,5,4.7
2025-12-01,Segunda,Manhã,Drive-Thru,61,1744.6,28.6,3.46,5,4.7
2025-12-01,Segunda,Manhã,Delivery/App,15,545.1,36.34,10.49,5,4.4
2025-12-01,Segunda,Tarde,Salão,61,2175.87,35.67,5.78,9,4.7
2025-12-01,Segunda,Tarde,Drive-Thru,108,3146.04,29.13,2.8,9,4.5
2025-12-01,Segunda,Tarde,Delivery/App,31,1295.8,41.8,11.21,9,4.9
2025-12-01,Segunda,Noite,Salão,43,1263.77,29.39,6.31,8,5.0
2025-12-01,Segunda,Noite,Drive-Thru,129,4383.42,33.98,3.79,8,4.6
2025-12-01,Segunda,Noite,Delivery/App,52,1918.8,36.9,12.27,8,4.5
2025-12-02,Terça,Manhã,Salão,39,1372.8,35.2,6.62,4,4.8
2025-12-02,Terça,Manhã,Drive-Thru,40,1359.2,33.98,4.14,4,4.7
2025-12-02,Terça,Manhã,Delivery/App,10,395.3,39.53,10.34,4,4.7
2025-12-02,Terça,Tarde,Salão,47,1583.9,33.7,5.65,8,4.6
2025-12-02,Terça,Tarde,Drive-Thru,93,3162.93,34.01,3.26,8,4.6
2025-12-02,Terça,Tarde,Delivery/App,30,1495.5,49.85,10.95,8,4.6
2025-12-02,Terça,Noite,Salão,58,2185.44,37.68,5.77,11,4.5
2025-12-02,Terça,Noite,Drive-Thru,110,3253.8,29.58,3.5,11,4.5
2025-12-02,Terça,Noite,Delivery/App,47,2252.24,47.92,11.36,11,4.4
2025-12-03,Quarta,Manhã,Salão,29,850.57,29.33,5.15,4,5.0
2025-12-03,Quarta,Manhã,Drive-Thru,60,2026.2,33.77,3.67,4,4.7
2025-12-03,Quarta,Manhã,Delivery/App,15,645.15,43.01,10.2,4,4.5
2025-12-03,Quarta,Tarde,Salão,66,1849.98,28.03,6.11,6,4.8
2025-12-03,Quarta,Tarde,Drive-Thru,114,3651.42,32.03,3.92,6,4.7
2025-12-03,Quarta,Tarde,Delivery/App,37,1909.57,51.61,11.22,6,4.5
2025-12-03,Quarta,Noite,Salão,58,1683.16,29.02,6.42,10,4.3
2025-12-03,Quarta,Noite,Drive-Thru,130,4641.0,35.7,3.19,10,4.7
2025-12-03,Quarta,Noite,Delivery/App,41,1792.52,43.72,11.66,10,4.6
2025-12-04,Quinta,Manhã,Salão,31,796.39,25.69,5.81,5,4.3
2025-12-04,Quinta,Manhã,Drive-Thru,51,1822.23,35.73,3.34,5,4.4
2025-12-04,Quinta,Manhã,Delivery/App,14,725.9,51.85,10.93,5,4.3
2025-12-04,Quinta,Tarde,Salão,54,2022.3,37.45,6.35,7,4.8
2025-12-04,Quinta,Tarde,Drive-Thru,106,3322.04,31.34,3.83,7,4.9
2025-12-04,Quinta,Tarde,Delivery/App,34,1287.92,37.88,10.91,7,4.4
2025-12-04,Quinta,Noite,Salão,40,1291.6,32.29,5.67,9,4.5
2025-12-04,Quinta,Noite,Drive-Thru,106,3552.06,33.51,4.05,9,4.9
2025-12-04,Quinta,Noite,Delivery/App,39,2004.21,51.39,11.63,9,5.0
2025-12-05,Sexta,Manhã,Salão,38,1011.56,26.62,6.03,6,4.5
2025-12-05,Sexta,Manhã,Drive-Thru,70,2730.0,39.0,3.1,6,4.3
2025-12-05,Sexta,Manhã,Delivery/App,17,623.05,36.65,10.75,6,4.6
2025-12-05,Sexta,Tarde,Salão,65,2448.55,37.67,6.53,10,4.4
2025-12-05,Sexta,Tarde,Drive-Thru,136,3910.0,28.75,4.07,10,4.6
2025-12-05,Sexta,Tarde,Delivery/App,48,1962.24,40.88,10.89,10,4.5
2025-12-05,Sexta,Noite,Salão,68,2407.88,35.41,5.68,13,5.0
2025-12-05,Sexta,Noite,Drive-Thru,144,4619.52,32.08,2.96,13,4.9
2025-12-05,Sexta,Noite,Delivery/App,62,2764.58,44.59,11.42,13,4.7
2025-12-06,Sábado,Manhã,Salão,40,1128.0,28.2,6.66,4,4.4
2025-12-06,Sábado,Manhã,Drive-Thru,58,2056.1,35.45,3.6,4,4.1
2025-12-06,Sábado,Manhã,Delivery/App,16,584.96,36.56,10.75,4,4.5
2025-12-06,Sábado,Tarde,Salão,79,2057.16,26.04,6.23,7,4.9
2025-12-06,Sábado,Tarde,Drive-Thru,154,5041.96,32.74,4.45,7,4.7
2025-12-06,Sábado,Tarde,Delivery/App,48,2163.36,45.07,11.58,7,4.5
2025-12-06,Sábado,Noite,Salão,63,1818.18,28.86,6.31,11,4.6
2025-12-06,Sábado,Noite,Drive-Thru,150,4404.0,29.36,2.82,11,4.8
2025-12-06,Sábado,Noite,Delivery/App,67,3423.03,51.09,12.23,11,4.6
2025-12-07,Domingo,Manhã,Salão,45,1339.2,29.76,5.88,8,4.5
2025-12-07,Domingo,Manhã,Drive-Thru,73,2608.29,35.73,3.59,8,4.7
2025-12-07,Domingo,Manhã,Delivery/App,19,717.25,37.75,9.74,8,4.4
2025-12-07,Domingo,Tarde,Salão,87,2550.84,29.32,5.94,10,4.8
2025-12-07,Domingo,Tarde,Drive-Thru,141,4056.57,28.77,3.27,10,4.6
2025-12-07,Domingo,Tarde,Delivery/App,47,1843.34,39.22,10.64,10,4.7
2025-12-07,Domingo,Noite,Salão,56,1443.68,25.78,5.52,12,4.8
2025-12-07,Domingo,Noite,Drive-Thru,198,6720.12,33.94,2.9,12,4.7
2025-12-07,Domingo,Noite,Delivery/App,62,2372.12,38.26,11.42,12,4.5
2025-12-08,Segunda,Manhã,Salão,35,964.6,27.56,6.35,5,4.1
2025-12-08,Segunda,Manhã,Drive-Thru,53,2003.4,37.8,4.43,5,4.3
2025-12-08,Segunda,Manhã,Delivery/App,17,625.43,36.79,9.63,5,4.8
2025-12-08,Segunda,Tarde,Salão,53,1534.88,28.96,5.59,8,4.5
2025-12-08,Segunda,Tarde,Drive-Thru,97,2851.8,29.4,3.17,8,4.5
2025-12-08,Segunda,Tarde,Delivery/App,33,1646.37,49.89,11.02,8,4.3
2025-12-08,Segunda,Noite,Salão,45,1522.8,33.84,5.66,12,4.7
